Unnamed: 0,Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd,Open,High,Low,Close,Volume,Market Cap
1514,2014-01-02,758.01,12207450.0,9253369174.5,50622859.7182,13513.0,0.176938582192,0.0,332.0,8.96666666667,10294.911523,1418481395.26,2775832.62,12.12566192,3.71165548957,57.3234887659,103246.0,48424.0,30294964.0,42112.0,27414.0,590706.947708,98662.0,74786915.0,773.44,820.31,767.21,802.39,"38,489,500","9,428,180,000"
1515,2014-01-03,806.21,12211525.0,9845053570.25,29592240.0527,13545.0,0.199166889571,0.0,319.0,8.95,11493.6340976,1418481395.26,3296592.69,14.56454873,2.19854555154,51.6537298068,125864.0,63821.0,30358785.0,56617.0,34163.0,963612.878254,185987.0,149944252.0,802.85,834.15,789.12,818.72,"37,810,100","9,786,680,000"
1516,2014-01-04,822.38,12215225.0,10045556735.5,41995707.7694,13572.0,0.186186222973,0.0,322.0,8.95,10435.9377082,1418481395.26,3052674.56,12.68023544,2.66268239801,56.5540509096,103502.0,53978.0,30412763.0,46386.0,32166.0,609284.447731,139408.0,114646590.0,823.27,859.51,801.67,859.51,"38,005,000","10,035,600,000"
1517,2014-01-05,896.0,12219725.0,10948873600.0,94662992.1168,13602.0,0.167229777778,0.0,280.0,7.06666666667,12692.3566722,1418481395.26,4043648.0,13.24221702,3.02265977523,72.51749430609999,106688.0,55761.0,30468524.0,48192.0,31785.0,847976.263008,149306.0,133777808.0,858.55,952.4,854.52,933.53,"72,898,500","10,465,700,000"
1518,2014-01-06,934.21,12224150.0,11419923171.5,69561799.425,13639.0,0.209701096045,0.0,272.0,8.0,12480.817394299998,1418481395.26,4160971.34,29.71047036,2.5614347257900003,61.5555622291,152700.0,67597.0,30536121.0,60826.0,38546.0,881121.208512,173887.0,162446901.0,936.05,1017.12,905.71,953.29,"85,565,700","11,410,400,000"
1519,2014-01-07,867.38,12228825.0,10607038228.5,110115151.406,13671.0,0.17420701604299998,0.0,259.0,6.716666666669999,13185.9483205,1418481395.26,4068012.2,15.37383323,4.02794183115,65.4800276857,121152.0,62126.0,30598247.0,55344.0,35368.0,866610.1908610002,116437.0,100994810.0,946.49,965.74,802.0,802.0,"81,311,700","11,571,400,000"
1520,2014-01-08,825.29,12233750.0,10096391537.5,45155703.9744,13702.0,0.160207101523,0.0,269.0,6.216666666669999,13891.0792468,1418481395.26,4076107.31,14.28866784,3.58167800503,64.8194661599,129583.0,62884.0,30661131.0,55054.0,34278.0,1089862.95821,137896.0,113804404.0,795.99,870.68,776.18,842.72,"74,175,600","9,734,800,000"
1521,2014-01-09,809.17,12238275.0,9902844981.75,52410464.412,13730.0,0.156845298343,0.0,360.0,7.43333333333,12762.869764799998,1418481395.26,3671204.29,12.95045939,5.6417490261399985,62.9007845455,114730.0,58365.0,30719496.0,50774.0,32830.0,594481.5504279999,80418.0,65072095.0,841.47,864.36,804.14,846.86,"59,998,600","10,295,100,000"
1522,2014-01-10,827.46,12243325.0,10130861704.5,49763728.9422,13758.0,0.140979891089,0.0,353.0,6.63333333333,14243.644709900002,1418481395.26,4188602.52,12.83831463,6.4658163248500005,73.8131766116,112691.0,56746.0,30776242.0,49153.0,30841.0,613242.716522,78289.0,64780722.0,846.69,871.19,822.6,868.48,"31,876,800","10,363,300,000"
1523,2014-01-11,891.85,12248500.0,10923824725.0,34383903.0156,13787.0,0.142486666667,0.0,287.0,5.716666666669999,14596.210173,1418481395.26,4626025.95,12.47216717,5.37122159159,81.9287678875,110670.0,56464.0,30832706.0,48970.0,32296.0,438326.066949,96570.0,86126142.0,867.32,921.48,861.72,913.95,"44,754,200","10,619,900,000"
1524,2014-01-12,851.0,12253250.0,10427515750.0,37190900.0988,13813.0,0.137864273684,0.0,381.0,6.783333333330001,13397.4875984,1418481395.26,4051611.0,11.56181557,6.08027523235,82.1694451205,98958.0,49308.0,30882014.0,42175.0,30830.0,383751.228528,78302.0,66635322.0,919.6,928.52,851.17,863.22,"39,623,500","11,264,800,000"
1525,2014-01-13,807.83,12258325.0,9902642684.75,45750690.0678,13840.0,0.135760408867,0.0,326.0,6.11666666667,18058.6488747,1789546951.05,4109431.21,12.27931661,5.6046180320599985,75.0498796479,110334.0,54756.0,30936770.0,47711.0,31904.0,506489.697443,90764.0,73322235.0,860.19,861.29,806.05,841.2,"45,580,900","10,541,500,000"
1526,2014-01-14,820.75,12262175.0,10064180131.2,20882097.0248,13867.0,0.181124987013,0.0,267.0,8.01666666667,13699.6646636,1789546951.05,3169736.5,12.63627999,3.81304754336,57.0311898379,133541.0,55579.0,30992349.0,49932.0,30945.0,646592.807824,101284.0,83128691.0,843.17,855.69,825.66,833.27,"20,829,800","10,336,500,000"
1527,2014-01-15,847.7,12266450.0,10398269665.0,28146119.9822,13897.0,0.178593040936,0.0,321.0,7.43333333333,15211.965308200002,1789546951.05,3640023.8,19.48537647,3.284888527,60.27327791760001,115087.0,60392.0,31052741.0,51934.0,33520.0,717169.647564,130720.0,110811182.0,833.12,872.81,830.86,860.9,"28,107,200","10,216,700,000"
1528,2014-01-16,830.9,12271450.0,10196347805.0,19280975.8176,13925.0,0.140422225,0.0,415.0,6.25,17791.7722903,1789546951.05,4165301.7,13.32827534,5.0092205861000005,72.3243106681,110024.0,57592.0,31110333.0,49623.0,32040.0,599816.188801,100075.0,83152691.0,860.29,866.16,835.63,835.63,"19,149,300","10,553,800,000"
1529,2014-01-17,793.0,12275275.0,9734293075.0,38944885.7633,13954.0,0.195853398693,0.0,349.0,8.48333333333,13610.7058021,1789546951.05,3044327.0,14.93833901,4.3938461481,52.1315649777,113632.0,58397.0,31168730.0,49365.0,34670.0,464566.520662,87372.0,69286154.0,834.49,842.91,797.63,814.64,"39,031,700","10,241,200,000"
1530,2014-01-18,801.53,12279350.0,9842267405.5,17964011.6403,13979.0,0.15516208589000002,0.0,356.0,8.03333333333,14500.294416600002,1789546951.05,3275853.11,12.86943728,7.074735868099999,61.472191968500006,95634.0,53290.0,31222020.0,44588.0,30257.0,358330.770077,57769.0,46303539.0,816.07,841.49,816.07,840.0,"18,052,700","10,018,200,000"
1531,2014-01-19,833.0,12283950.0,10232530350.0,24316858.692,14004.0,0.138307222826,0.0,346.0,6.7,16368.430507100002,1789546951.05,3841796.0,12.06898253,7.60594769125,78.04721274180001,94782.0,49224.0,31271244.0,41985.0,28995.0,509881.871757,60637.0,50510418.0,839.66,870.96,825.53,870.96,"24,365,700","10,311,500,000"
1532,2014-01-20,831.72,12288525.0,10220612013.0,27630959.274,14036.0,0.18003255191300002,0.0,357.0,6.583333333330001,16279.4716457,1789546951.05,3815931.36,13.5138866,5.02854861486,64.8758285588,144276.0,58819.0,31330063.0,51466.0,30394.0,802067.7524560002,91239.0,75885343.0,871.39,886.39,853.87,870.2,"27,652,700","10,704,800,000"
1533,2014-01-21,822.56,12292825.0,10111586132.0,18566620.0177,14072.0,0.214486337209,0.0,322.0,7.25,15300.9241697,1789546951.05,3550168.96,16.50972485,3.12939431381,49.638133695,136930.0,71521.0,31401584.0,60309.0,36985.0,615535.644633,137918.0,113445881.0,869.65,881.2,855.93,863.91,"18,997,300","10,687,700,000"
1534,2014-01-22,813.05,12297575.0,9998543353.75,18496940.3137,14105.0,0.174563452632,0.0,377.0,7.8,16902.1836758,1789546951.05,3872557.15,13.93433582,5.61797062147,58.3585573706,131062.0,66358.0,31467942.0,58564.0,36673.0,494014.615475,84782.0,68931602.0,867.21,870.15,837.36,845.59,"18,453,700","10,661,400,000"
1535,2014-01-23,813.02,12302025.0,10001792365.5,15575698.2254,14137.0,0.184911286517,0.0,395.0,8.933333333330001,15834.6773384,1789546951.05,3630947.32,16.03678895,4.95352391019,57.1559702174,127975.0,63527.0,31531469.0,55005.0,34265.0,550964.5396680001,90158.0,73300289.0,845.46,851.57,819.32,822.04,"15,607,100","10,398,000,000"
1536,2014-01-24,789.1,12306925.0,9711394517.5,34982710.5232,14170.0,0.17225330102000005,0.0,391.0,7.25,21375.1267539,2193847870.17,3879215.6,16.99280777,3.7558431140800006,57.13719529260001,127984.0,67893.0,31599362.0,59895.0,36760.0,693140.3092029999,130889.0,103284815.0,822.43,822.43,783.58,797.07,"34,912,000","10,118,400,000"
1537,2014-01-25,806.0,12310800.0,9922504800.0,24914520.3922,14197.0,0.179262922581,0.0,380.0,9.45,16903.7992187,2193847870.17,3132922.0,12.38973921,4.90020305954,56.5805566091,108098.0,55371.0,31654733.0,47710.0,31523.0,534461.289353,79323.0,63934534.0,796.24,861.45,792.96,853.61,"24,303,900","9,799,920,000"
1538,2014-01-26,826.77,12314800.0,10181507196.0,32117081.9952,14223.0,0.164347525,0.0,336.0,8.05,17449.0830644,2193847870.17,3316174.47,11.32315585,6.22372437939,64.2296042998,107203.0,51630.0,31706363.0,46710.0,32199.0,349814.52464200003,64447.0,53282798.0,853.68,897.02,844.86,885.28,"32,224,300","10,510,400,000"
1539,2014-01-27,777.0,12318825.0,9571727025.0,49146212.0184,14254.0,0.193695130435,0.0,288.0,8.8,17558.1398336,2193847870.17,3136749.0,12.91506741,3.50651773128,51.6371283706,145032.0,60746.0,31767109.0,54329.0,37100.0,789929.913619,115128.0,89454816.0,884.6,893.0,757.11,771.39,"49,233,600","10,894,400,000"
1540,2014-01-28,800.2,12322975.0,9860844595.0,45159189.657,14287.0,0.19957263253,0.0,283.0,8.9,18103.423679400006,2193847870.17,3331232.6,13.82708352,3.04589095843,50.713727221499994,135152.0,65687.0,31832796.0,61216.0,35224.0,752428.662372,136676.0,109368085.0,774.02,832.5,766.98,812.51,"44,875,500","9,535,950,000"
1541,2014-01-29,803.6,12326925.0,9905916930.0,17741130.5897,14316.0,0.187367588608,0.0,303.0,8.15,17230.969526099998,2193847870.17,3184666.8,13.74047422,5.74589939505,51.5435017642,124466.0,61786.0,31894582.0,56810.0,38111.0,482434.929669,68971.0,55425036.0,809.96,836.87,809.85,826.0,"17,984,400","9,981,850,000"
1542,2014-01-30,799.37,12330925.0,9856971517.25,29879776.3255,14346.0,0.192070475,0.0,389.0,8.45,17449.0830644,2193847870.17,3207871.81,13.37773716,4.3787352094,52.65798535760001,129214.0,60919.0,31955501.0,55026.0,33223.0,545337.944101,91647.0,73260237.0,826.02,830.5,799.06,819.03,"29,918,200","10,182,900,000"
1543,2014-01-31,802.5,12335525.0,9899258812.5,17065995.9337,14377.0,0.16946076630399998,0.0,397.0,7.38333333333,20066.4455241,2193847870.17,3702735.0,14.04752687,7.08717075712,59.7224955241,132531.0,61999.0,32017500.0,56192.0,35649.0,455912.56654300005,65104.0,52245602.0,818.43,831.87,812.6,829.92,"17,107,900","10,092,900,000"
1544,2014-02-01,815.99,12340450.0,10069683795.5,19747516.7406,14406.0,0.150837309645,0.0,417.0,7.216666666669999,21484.1835231,2193847870.17,4028542.63,12.87806484,6.95527084727,70.8751342365,123558.0,56840.0,32074340.0,50171.0,30566.0,447692.95368,70982.0,57920715.0,828.61,853.52,827.11,832.58,"19,668,700","10,222,300,000"
1545,2014-02-02,819.57,12344900.0,10117509693.0,11282778.056,14434.0,0.161818668539,0.0,435.0,7.016666666669999,19412.1049092,2193847870.17,3654462.63,9.97459141,7.806551179349999,72.5091791667,112877.0,50400.0,32124740.0,44915.0,29402.0,455281.812436,57119.0,46812767.0,832.9,844.72,820.67,825.37,"11,300,900","10,279,200,000"
1546,2014-02-03,813.8,12349750.0,10050226550.0,13963699.431,14466.0,0.168704670103,0.0,366.0,6.666666666669999,21157.0132156,2193847870.17,3956695.6,12.40954994,8.3153262145,67.1753552571,152868.0,58901.0,32183641.0,51992.0,33375.0,528609.739818,58470.0,47583167.0,824.08,826.48,807.22,823.83,"13,940,100","10,174,100,000"
1547,2014-02-04,809.05,12353975.0,9994983473.75,16606614.5546,14502.0,0.213824863905,0.0,392.0,8.416666666669999,18430.5939868,2193847870.17,3428753.9,13.62165633,4.07336194887,52.0992205069,140332.0,65812.0,32249453.0,59321.0,38326.0,678275.460403,104042.0,84175036.0,823.77,840.17,820.94,827.96,"16,609,700","10,174,000,000"
1548,2014-02-05,800.0,12358250.0,9886600000.0,22769308.1278,14539.0,0.217247450292,0.0,441.0,7.916666666669999,22283.1334911,2621404453.06,3430400.0,13.8823951,3.07253758677,50.4826936661,139743.0,67952.0,32317405.0,62067.0,38392.0,653404.23008,139559.0,111647129.0,829.96,837.32,811.91,811.91,"22,395,100","10,254,100,000"
1549,2014-02-06,778.0,12362425.0,9617966650.0,49922126.963,14577.0,0.229164820359,0.0,376.0,7.55,21761.890602400006,2621404453.06,3259042.0,14.96859202,1.98032561688,46.7440512901,142991.0,69721.0,32387126.0,63678.0,39046.0,853640.946022,211531.0,164571017.0,815.59,819.81,770.59,781.55,"50,108,700","10,079,900,000"
1550,2014-02-07,742.78,12366550.0,9185626009.0,115806099.775,14616.0,0.237899666667,0.0,376.0,7.983333333330001,21501.2691581,2621404453.06,3075109.2,15.60584661,2.7742418302200003,42.7871044942,143818.0,71870.0,32458996.0,65766.0,38807.0,848509.675988,149230.0,110845030.0,783.2,783.2,654.35,712.4,"113,643,000","9,683,190,000"
1551,2014-02-08,707.0,12370925.0,8746243975.0,37227071.4952,14650.0,0.195672342857,0.0,371.0,8.35,22804.3763798,2621404453.06,3101609.0,12.34375821,5.91857365613,48.4104481106,131014.0,64069.0,32523065.0,57867.0,33335.0,602439.984479,74123.0,52404670.0,699.57,721.82,661.87,673.92,"38,742,600","8,651,930,000"
1552,2014-02-09,710.0,12374700.0,8786037000.0,39193956.5871,14679.0,0.195115701987,0.0,401.0,7.93333333333,19676.9190477,2621404453.06,2688060.0,11.06004141,4.462111166040001,45.3420821807,112334.0,59284.0,32582349.0,52019.0,33916.0,549603.561602,84848.0,60241888.0,671.46,712.27,655.25,682.9,"39,311,400","8,307,340,000"
1553,2014-02-10,665.0,12378525.0,8231719125.0,112487352.09,14712.0,0.221251496732,0.0,356.0,8.166666666669999,19937.540492,2621404453.06,2552270.0,13.307135999999998,3.17942482211,37.7431900861,155591.0,67622.0,32649971.0,61132.0,40595.0,640746.229636,120714.0,80274582.0,681.32,703.71,550.5,681.03,"112,758,000","8,431,680,000"
1554,2014-02-11,670.0,12382700.0,8296409000.0,71919551.3588,14742.0,0.183302946108,0.0,294.0,7.233333333330001,21761.890602400006,2621404453.06,2804620.0,11.97222271,3.04274180908,44.608410739300005,121449.0,62872.0,32712843.0,57955.0,40090.0,760757.12995,137573.0,92174104.0,683.5,712.46,636.66,672.17,"72,745,200","8,461,320,000"
1555,2014-02-12,667.01,12386875.0,8262169493.75,25382420.9422,14784.0,0.255354245509,0.0,344.0,7.36666666667,21761.890602400006,2621404453.06,2794771.9,15.947034699999998,4.16246349953,44.499194331700004,121999.0,62805.0,32775648.0,56760.0,36459.0,655177.7497340001,100662.0,67142256.0,672.38,672.9,643.04,651.72,"25,367,600","8,326,420,000"
1556,2014-02-13,633.99,12391375.0,7856007836.25,39334677.42,14823.0,0.219072305556,0.0,409.0,8.23333333333,23455.9299906,2621404453.06,2861830.86,14.00026739,5.58294673864,42.785415321100004,130490.0,66888.0,32842536.0,59093.0,38270.0,601867.433291,80853.0,51260221.0,651.08,657.99,601.91,605.24,"38,588,100","8,065,550,000"
1557,2014-02-14,672.1,12396150.0,8331452415.0,102323406.368,14866.0,0.225580036649,0.0,347.0,6.63333333333,24889.3479345,2621404453.06,3220703.2,17.1625273,3.33381145829,42.0128254631,148377.0,76660.0,32919196.0,67449.0,41340.0,788230.069134,143739.0,96607239.0,601.17,691.72,541.04,661.99,"102,506,000","7,449,940,000"
1558,2014-02-15,651.42,12400650.0,8078031423.0,26637109.887,14901.0,0.199906155556,0.0,419.0,7.43333333333,23455.9299906,2621404453.06,2939858.46,13.74692375,6.116467355959999,45.8586185596,127810.0,64107.0,32983303.0,55413.0,35322.0,963549.390918,73784.0,48064647.0,660.9,661.84,632.84,650.92,"26,709,200","8,193,290,000"
1559,2014-02-16,623.5,12405475.0,7734813662.5,40090511.6822,14929.0,0.149080046632,0.0,437.0,6.55,25149.9693788,2621404453.06,3015246.0,11.12655289,4.89816347572,53.0993396143,110198.0,56785.0,33040088.0,48370.0,33958.0,535099.118892,98731.0,61558705.0,651.3,665.1,584.17,616.63,"40,061,700","8,077,340,000"
1560,2014-02-17,642.0,12409625.0,7966979250.0,31912989.045,14958.0,0.17987375301199998,0.0,363.0,8.25,25824.939771,3129573174.52,2672004.0,12.38282042,4.13779461154,46.7796004832,114626.0,57119.0,33097207.0,50026.0,33304.0,646105.5140760001,100585.0,64575559.0,614.23,656.95,607.31,626.27,"31,948,400","7,620,580,000"
1561,2014-02-18,626.77,12413800.0,7780597426.0,20002597.32,14997.0,0.235972095808,0.0,322.0,8.4,25980.5116973,3129573174.52,2631807.23,24.33053354,3.56970231567,38.514440021700004,163002.0,68333.0,33165540.0,56375.0,38437.0,505763.654154,117629.0,73726238.0,627.16,645.76,612.54,626.6,"20,015,100","7,783,430,000"
1562,2014-02-19,623.93,12418575.0,7748321499.75,13840393.6663,15035.0,0.200957832461,0.0,376.0,7.06666666667,29714.2379293,3129573174.52,2987376.84,13.63818549,5.56611728875,45.0238404847,142987.0,66351.0,33231891.0,59290.0,39700.0,457454.040907,86020.0,53670749.0,625.97,631.77,618.7,623.03,"13,897,800","7,771,210,000"
1563,2014-02-20,582.7,12422850.0,7238794695.0,47431767.3533,15075.0,0.239193923977,0.0,494.0,8.416666666669999,26602.7994026,3129573174.52,2499200.3,14.92340459,4.34084259312,34.8728867245,159962.0,71666.0,33303557.0,63613.0,42878.0,494954.94147,98806.0,57574083.0,623.09,627.73,556.14,556.14,"46,905,000","7,738,580,000"
1564,2014-02-21,566.16,12427050.0,7035698628.0,47080479.828,15116.0,0.24439035119,0.0,395.0,7.95,26136.0836236,3129573174.52,2385798.24,14.69796906,3.8091939947800006,32.4540998191,165370.0,73513.0,33377070.0,67627.0,37583.0,614005.67895,110627.0,62632626.0,556.88,582.96,530.47,574.16,"47,308,100","6,918,730,000"
1565,2014-02-22,603.98,12431150.0,7508165977.0,31121949.3866,15148.0,0.201062347561,0.0,392.0,8.21666666667,25513.7959183,3129573174.52,2483565.76,12.56877924,5.07633079174,41.6070389171,132542.0,59691.0,33436761.0,53496.0,37015.0,376956.444793,81003.0,48924427.0,574.24,614.48,558.58,605.42,"31,254,000","7,136,600,000"
1566,2014-02-23,626.77,12435700.0,7794323689.0,31738644.6014,15183.0,0.192869928571,0.0,381.0,7.1,28314.0905923,3129573174.52,2858697.97,11.78154841,5.6568243353100005,48.7566170351,142019.0,58632.0,33495393.0,52230.0,35965.0,403304.454826,80628.0,50535385.0,606.47,639.91,599.7,605.82,"31,434,400","7,539,890,000"
1567,2014-02-24,545.0,12440250.0,6779936250.0,58264532.4391,15222.0,0.215270214286,0.0,428.0,7.4,28314.0905923,3129573174.52,2486835.0,13.98013914,2.7427245115900005,36.3062806587,167219.0,68496.0,33563889.0,62090.0,39864.0,753715.243361,166367.0,90670244.0,606.04,607.61,538.7,546.32,"57,893,900","7,537,080,000"
1568,2014-02-25,528.0,12444500.0,6570696000.0,126825209.469,15271.0,0.289562788235,0.0,396.0,8.0,26447.2274763,3129573174.52,2253504.0,18.46032012,1.60583564979,26.8261511357,208180.0,84004.0,33647893.0,77494.0,44626.0,1064788.54276,265781.0,140332169.0,540.24,541.38,420.41,538.71,"126,314,000","6,721,330,000"
1569,2014-02-26,585.38,12449025.0,7287410254.5,64629249.3405,15313.0,0.232051972376,0.0,511.0,7.916666666669999,28158.518665900006,3129573174.52,2657039.82,14.8421543,3.40421938431,37.147368406300004,166920.0,71527.0,33719420.0,66512.0,42452.0,686983.724601,133335.0,78051369.0,537.04,603.8,532.58,582.69,"64,642,700","6,683,680,000"
1570,2014-02-27,585.17,12453575.0,7287458482.75,25699641.279,15352.0,0.216571807692,0.0,618.0,7.06666666667,28314.0905923,3129573174.52,2670130.71,13.92144316,3.06984415792,37.3721879155,164199.0,71447.0,33790867.0,65279.0,42924.0,621739.9373560001,148639.0,86979357.0,581.65,594.05,566.62,578.77,"25,540,800","7,241,560,000"
1571,2014-02-28,577.97,12458275.0,7200509201.75,28156595.9738,15391.0,0.209266180851,0.0,460.0,6.983333333330001,35659.963867800005,3815723798.81,2725128.55,15.28626504,3.79279378926,38.029648469099996,145830.0,71658.0,33862525.0,64477.0,40105.0,601985.119137,124315.0,71850164.0,579.7,584.14,545.17,549.26,"28,076,100","7,219,990,000"
1572,2014-03-01,571.5,12461975.0,7122018712.5,18636443.1693,15432.0,0.278161175676,0.0,442.0,10.0,28072.7375129,3815723798.81,2122551.0,14.89760883,4.3216229264,33.5083196514,151446.0,63344.0,33925869.0,58109.0,35910.0,782306.5754399998,85940.0,49114674.0,549.92,573.38,539.29,565.61,"18,668,100","6,851,590,000"
1573,2014-03-02,559.88,12465700.0,6979296116.0,7884277.6122,15466.0,0.233452,0.0,416.0,7.966666666669999,28262.4181718,3815723798.81,2091711.68,11.10023303,5.27146080065,35.4125261144,139563.0,59067.0,33984936.0,51306.0,38967.0,539949.014988,70872.0,39679925.0,567.23,570.48,553.27,559.79,"7,950,760","7,069,290,000"
1574,2014-03-03,666.5,12469250.0,8310755125.0,95588953.1568,15509.0,0.309485415493,0.0,405.0,8.98333333333,26934.6535597,3815723798.81,2375406.0,14.75881128,2.64002879753,32.7258524489,187106.0,72585.0,34057521.0,65711.0,46531.0,972398.613729,134999.0,89976519.0,562.56,702.91,560.52,667.76,"96,056,900","7,013,060,000"
1575,2014-03-04,677.61,12472725.0,8451643187.25,55389505.6704,15562.0,0.383383151079,0.0,373.0,10.85,26365.6115831,3815723798.81,2366891.73,18.22862564,1.8125105581,27.5489050933,201394.0,85916.0,34143437.0,80405.0,51978.0,1100369.10187,192716.0,130586369.0,668.24,696.22,655.68,666.78,"55,344,600","8,332,950,000"
1576,2014-03-05,664.85,12476750.0,8295167237.5,22447285.2786,15608.0,0.288545670807,0.0,404.0,8.55,30538.5860783,3815723798.81,2685329.15,14.70329167,3.17895617856,36.201153306900004,180104.0,74178.0,34217615.0,66518.0,44677.0,695394.899393,127054.0,84472040.0,666.24,674.28,646.28,665.51,"22,461,900","8,310,510,000"
1577,2014-03-06,657.02,12480800.0,8200135216.0,16132757.9132,15650.0,0.26289545679000004,0.0,452.0,7.93333333333,30728.2667371,3815723798.81,2670129.28,14.8778672,3.29919133535,37.2824150016,171560.0,71619.0,34289234.0,64869.0,43158.0,672160.805753,123182.0,80932841.0,664.52,669.77,649.79,663.86,"16,068,100","8,291,650,000"
1578,2014-03-07,621.3,12484975.0,7756914967.5,34146433.9302,15690.0,0.240274287425,0.0,452.0,7.2,31676.6700315,3815723798.81,2602004.4,13.19699401,0.449574305302,37.4071565146,154757.0,69559.0,34358793.0,63687.0,41279.0,2335941.88438,931548.0,578770710.0,664.31,665.34,616.35,629.15,"34,150,800","8,291,900,000"
1579,2014-03-08,609.0,12489350.0,7606014150.0,18734479.636,15728.0,0.220051594286,0.0,445.0,6.216666666669999,33194.115302499995,3815723798.81,2671683.0,12.98291657,0.943737644755,37.6192708993,154394.0,71019.0,34429812.0,64748.0,39639.0,1754719.95562,464854.0,283095945.0,629.66,635.14,604.46,617.45,"18,654,200","7,862,010,000"
1580,2014-03-09,637.99,12493450.0,7970696165.5,15497506.8292,15763.0,0.21764229878,0.0,494.0,7.083333333330001,31107.628054900004,3815723798.81,2623414.88,12.0606882,2.6860259549900003,42.8040085497,155361.0,61289.0,34491101.0,56901.0,35992.0,626975.060225,153089.0,97669007.0,616.31,643.95,612.35,636.96,"15,396,500","7,697,910,000"
1581,2014-03-10,621.99,12497575.0,7773366674.25,20539098.3988,15802.0,0.238748533333,0.0,376.0,8.23333333333,31297.3087138,3815723798.81,2574416.61,14.43470377,0.767645756904,38.5472495733,164890.0,66786.0,34557887.0,62205.0,41549.0,1634554.23195,539181.0,335365185.0,636.33,644.76,615.02,627.79,"20,639,800","7,950,820,000"
1582,2014-03-11,622.9,12501775.0,7787355647.5,11761058.7263,15844.0,0.250747904762,0.0,371.0,8.0,31866.35069040001,3815723798.81,2625523.5,15.4523833,1.25560867773,34.5073140919,152037.0,76086.0,34633973.0,69747.0,42465.0,1148465.1147200002,335694.0,209103644.0,627.95,638.42,618.84,634.11,"11,732,500","7,848,450,000"
1583,2014-03-12,642.1,12505975.0,8030086547.5,18735045.4008,15887.0,0.258211910714,0.0,364.0,11.2666666667,31866.35069040001,3815723798.81,2707735.7,17.27911595,1.4104007068200002,35.6191965167,165460.0,76019.0,34709992.0,70451.0,46297.0,1002730.26826,298993.0,191983433.0,631.91,648.03,629.51,632.1,"18,621,200","7,900,600,000"
1584,2014-03-13,642.61,12510200.0,8039179622.0,11503499.335,15929.0,0.252502485207,0.0,399.0,13.566666666700002,35706.2319141,4250217919.87,2724023.79,14.85979519,1.1716282112799998,36.1487312225,165883.0,75356.0,34785348.0,70141.0,47322.0,814550.58779,361804.0,232498993.0,633.62,644.2,630.85,638.14,"11,634,900","7,924,860,000"
1585,2014-03-14,636.47,12513675.0,7964578727.25,11909221.2534,15968.0,0.282500683453,0.0,434.0,12.433333333299998,29367.8475506,4250217919.87,2220643.83,14.00794115,1.5772907903,32.3073227613,139218.0,68735.0,34854083.0,64302.0,41537.0,689820.957108,221202.0,140788486.0,638.14,639.53,627.21,628.8,"11,913,800","7,983,980,000"
1586,2014-03-15,636.29,12518050.0,7965110034.5,4328448.3729,16003.0,0.203805371429,0.0,431.0,10.733333333300001,36973.9087867,4250217919.87,2790767.94,11.78133769,2.35778224425,42.3498124374,128219.0,65898.0,34919981.0,61481.0,42276.0,506583.719687,186022.0,118364109.0,629.37,639.14,627.3,636.12,"4,342,080","7,876,360,000"
1587,2014-03-16,634.94,12522000.0,7950718680.0,5281163.75,16031.0,0.179530031646,0.0,408.0,14.8666666667,33382.157647500004,4250217919.87,2514362.4,10.38601922,6.7445938640900005,42.812232249299996,121995.0,58730.0,34978711.0,53512.0,36196.0,462623.860954,58714.0,37279671.0,636.5,637.52,628.11,631.11,"5,277,290","7,968,200,000"
1588,2014-03-17,624.7,12526450.0,7825273315.0,11200799.8609,16063.0,0.184388932584,0.0,392.0,11.4,37607.7472231,4250217919.87,2788660.8,14.51477994,5.84314420906,42.9440965859,140722.0,64937.0,35043648.0,60315.0,35394.0,517959.636155,76397.0,47725346.0,630.92,632.68,616.86,622.37,"14,648,200","7,901,040,000"
1589,2014-03-18,627.0,12530075.0,7856357025.0,19340668.4273,16090.0,0.191201331034,1.0,277.0,8.01666666667,30635.5244233,4250217919.87,2279145.0,10.60617286,4.1109797609199985,39.3763929441,140518.0,57881.0,35101529.0,54012.0,32055.0,2075230.60838,88422.0,55440433.0,621.84,622.39,603.8,614.83,"24,011,500","7,789,810,000"
1590,2014-03-19,608.41,12533950.0,7625780519.5,10061282.3598,16122.0,0.212011883871,0.0,338.0,8.11666666667,32748.3192111,4250217919.87,2364889.67,12.4119528,3.23673543011,35.0774955131,130586.0,67419.0,35168948.0,58408.0,36881.0,1602006.3927,120090.0,73064040.0,613.9,622.0,609.1,609.89,"14,228,900","7,692,450,000"
