,Date,Open_snp,High_snp,Low_snp,Close_snp,Volume_snp,Name_snp
86,2012-12-17,92.39,93.11,92.13,93.03,2753624.0,MMM
87,2012-12-18,93.13,94.0,93.0,93.85,2799990.0,MMM
88,2012-12-19,93.92,93.98,92.97,93.02,3254766.0,MMM
89,2012-12-20,93.35,94.14,93.21,94.13,3290140.0,MMM
90,2012-12-21,92.78,93.66,91.94,93.1,5979526.0,MMM
91,2012-12-24,92.7,93.72,92.69,93.19,953351.0,MMM
92,2012-12-26,93.35,93.73,92.75,93.07,1542847.0,MMM
93,2012-12-27,93.11,93.17,91.67,92.64,2360928.0,MMM
94,2012-12-28,91.98,92.8,91.61,91.78,1877269.0,MMM
95,2012-12-31,91.55,92.92,91.4,92.85,2581287.0,MMM
96,2013-01-02,94.19,94.79,93.96,94.78,3206696.0,MMM
97,2013-01-03,94.34,94.93,94.13,94.67,2704535.0,MMM
98,2013-01-04,94.79,95.48,94.54,95.37,2704977.0,MMM
99,2013-01-07,95.02,95.73,94.76,95.49,2745801.0,MMM
100,2013-01-08,95.17,95.75,95.1,95.5,2656862.0,MMM
101,2013-01-09,95.87,96.74,95.71,96.41,2359647.0,MMM
102,2013-01-10,96.71,96.99,96.33,96.89,2600506.0,MMM
103,2013-01-11,95.84,96.66,95.21,96.28,2923882.0,MMM
104,2013-01-14,96.4,97.39,96.1,97.08,2592415.0,MMM
105,2013-01-15,96.83,97.4,96.57,97.29,2106367.0,MMM
106,2013-01-16,97.0,97.7,96.92,97.6,2092207.0,MMM
107,2013-01-17,97.79,98.5,97.51,98.08,2804355.0,MMM
108,2013-01-18,98.42,98.8,98.04,98.74,3190870.0,MMM
109,2013-01-22,98.39,99.33,98.1,99.33,3215623.0,MMM
110,2013-01-23,98.97,99.7,98.81,99.49,3579479.0,MMM
111,2013-01-24,99.38,99.82,98.8,99.67,3818233.0,MMM
112,2013-01-25,99.79,100.87,99.58,100.59,4237981.0,MMM
113,2013-01-28,100.98,100.98,100.27,100.65,2964918.0,MMM
114,2013-01-29,100.33,101.87,100.06,101.81,3530854.0,MMM
115,2013-01-30,101.8,101.95,100.69,100.8,2824376.0,MMM
116,2013-01-31,100.69,100.95,100.07,100.55,3765334.0,MMM
117,2013-02-01,101.44,101.99,101.16,101.56,3854478.0,MMM
118,2013-02-04,100.77,101.21,100.58,100.77,1987578.0,MMM
119,2013-02-05,101.31,101.92,101.24,101.49,2833033.0,MMM
120,2013-02-06,101.13,102.99,101.08,102.69,3510520.0,MMM
121,2013-02-07,102.65,102.74,101.46,102.22,2277503.0,MMM
122,2013-02-08,102.34,103.33,102.04,102.66,1937721.0,MMM
123,2013-02-11,102.39,102.88,102.04,102.62,1715444.0,MMM
124,2013-02-12,102.66,103.59,102.63,103.46,1928030.0,MMM
125,2013-02-13,103.03,103.4,102.58,102.86,1699804.0,MMM
126,2013-02-14,102.43,103.14,102.22,102.78,2217419.0,MMM
127,2013-02-15,103.06,103.38,102.62,103.23,2326159.0,MMM
128,2013-02-19,103.42,104.39,103.32,104.18,2988637.0,MMM
129,2013-02-20,104.18,104.4,103.15,103.15,2997192.0,MMM
130,2013-02-21,102.88,103.14,102.39,102.72,2758728.0,MMM
131,2013-02-22,102.99,103.7,102.82,103.54,2158013.0,MMM
132,2013-02-25,103.91,104.04,101.75,101.75,3023532.0,MMM
133,2013-02-26,102.11,102.66,101.91,102.31,2472815.0,MMM
134,2013-02-27,102.1,103.93,101.95,103.57,2353996.0,MMM
135,2013-02-28,103.6,104.56,103.14,104.0,2871517.0,MMM
136,2013-03-01,103.39,103.94,102.72,103.77,2660845.0,MMM
137,2013-03-04,103.51,103.51,102.59,103.28,2566248.0,MMM
138,2013-03-05,103.76,104.81,103.65,104.45,2632138.0,MMM
139,2013-03-06,104.73,105.42,104.47,104.66,3470336.0,MMM
140,2013-03-07,104.8,105.16,104.49,104.54,1878552.0,MMM
141,2013-03-08,105.0,105.81,104.82,105.71,2358400.0,MMM
142,2013-03-11,105.33,105.96,105.33,105.81,1721231.0,MMM
143,2013-03-12,105.82,105.98,104.96,105.13,2226779.0,MMM
144,2013-03-13,105.13,105.57,104.88,105.09,2059778.0,MMM
145,2013-03-14,105.33,106.02,105.26,106.02,2207208.0,MMM
146,2013-03-15,105.9,106.88,105.85,106.4,5149751.0,MMM
147,2013-03-18,105.23,105.96,105.22,105.41,1811381.0,MMM
148,2013-03-19,105.83,105.98,104.64,105.18,3212836.0,MMM
149,2013-03-20,105.91,106.17,105.38,105.66,1799845.0,MMM
150,2013-03-21,105.39,105.46,104.72,104.94,1937925.0,MMM
151,2013-03-22,105.1,106.48,105.1,106.42,2409704.0,MMM
152,2013-03-25,106.53,106.8,104.68,105.17,3739146.0,MMM
153,2013-03-26,105.41,106.22,105.41,106.07,1893455.0,MMM
154,2013-03-27,105.35,105.5,104.97,105.29,2129667.0,MMM
155,2013-03-28,105.67,106.34,105.28,106.31,2276617.0,MMM
156,2013-04-01,106.0,106.17,105.42,105.65,1685379.0,MMM
157,2013-04-02,105.8,106.8,105.79,106.52,2097792.0,MMM
158,2013-04-03,106.6,106.97,105.43,105.68,3278809.0,MMM
159,2013-04-04,105.82,106.22,105.3,105.82,1771217.0,MMM
160,2013-04-05,104.45,105.88,104.35,105.78,2477762.0,MMM
161,2013-04-08,105.86,106.42,105.1,105.75,1947664.0,MMM
162,2013-04-09,106.0,106.69,105.39,105.95,2370519.0,MMM
163,2013-04-10,106.09,107.93,106.03,107.69,3262930.0,MMM
164,2013-04-11,107.86,108.72,107.86,108.25,2138177.0,MMM
165,2013-04-12,107.89,108.27,107.31,107.68,2111387.0,MMM
166,2013-04-15,107.15,107.91,105.74,105.76,3677319.0,MMM
167,2013-04-16,106.69,106.85,105.7,106.15,2636835.0,MMM
168,2013-04-17,105.47,105.8,104.93,105.48,3155340.0,MMM
169,2013-04-18,105.84,105.97,104.28,104.98,3145693.0,MMM
170,2013-04-19,105.31,105.88,104.82,105.71,3323701.0,MMM
171,2013-04-22,105.71,106.1,105.14,105.8,2646729.0,MMM
172,2013-04-23,106.24,107.51,105.86,107.39,3209853.0,MMM
173,2013-04-24,107.61,108.15,107.24,107.87,3238213.0,MMM
174,2013-04-25,104.46,105.64,103.5,104.88,9027591.0,MMM
175,2013-04-26,104.97,105.18,103.46,103.79,3359384.0,MMM
176,2013-04-29,103.91,104.2,102.89,103.83,2904308.0,MMM
177,2013-04-30,103.98,104.74,102.97,104.71,3769701.0,MMM
178,2013-05-01,104.78,105.12,104.42,104.55,3258868.0,MMM
179,2013-05-02,105.04,106.38,104.91,106.04,3120040.0,MMM
180,2013-05-03,106.96,108.6,106.85,107.83,3013051.0,MMM
181,2013-05-06,107.63,107.99,107.45,107.84,2174314.0,MMM
182,2013-05-07,107.61,108.37,107.55,108.01,2235501.0,MMM
183,2013-05-08,108.03,108.29,107.77,108.2,2654353.0,MMM
184,2013-05-09,108.11,110.51,108.11,109.92,4486923.0,MMM
185,2013-05-10,110.08,110.64,109.75,110.48,2993677.0,MMM
186,2013-05-13,109.99,110.72,109.71,110.5,2045528.0,MMM
187,2013-05-14,110.32,110.79,110.27,110.59,2482692.0,MMM
188,2013-05-15,110.4,111.72,110.29,111.5,2912537.0,MMM
189,2013-05-16,111.21,111.7,110.95,111.07,2686408.0,MMM
190,2013-05-17,111.16,111.78,110.94,111.39,4060681.0,MMM
191,2013-05-20,111.13,112.06,110.96,111.72,2457246.0,MMM
192,2013-05-21,112.11,112.34,111.52,112.01,2474001.0,MMM
193,2013-05-22,111.59,112.29,110.57,110.79,3833486.0,MMM
194,2013-05-23,110.06,110.7,109.58,110.41,2568315.0,MMM
195,2013-05-24,109.86,110.49,109.49,110.27,2228321.0,MMM
196,2013-05-28,111.15,112.38,111.04,111.59,2721946.0,MMM
197,2013-05-29,111.04,111.36,110.48,111.13,2113583.0,MMM
198,2013-05-30,111.34,112.0,111.01,111.42,2599268.0,MMM
199,2013-05-31,110.79,112.21,110.27,110.27,3209475.0,MMM
200,2013-06-03,110.7,110.95,109.69,110.61,2647852.0,MMM
201,2013-06-04,110.65,111.2,109.53,110.02,2508594.0,MMM
202,2013-06-05,109.8,109.89,108.4,108.59,2690309.0,MMM
203,2013-06-06,108.46,108.78,107.64,108.67,2681195.0,MMM
204,2013-06-07,109.38,111.12,108.97,111.11,3376913.0,MMM
205,2013-06-10,111.41,111.45,110.54,110.81,2224123.0,MMM
206,2013-06-11,109.9,111.08,109.51,110.22,1751156.0,MMM
207,2013-06-12,110.99,111.06,108.95,109.03,2400667.0,MMM
208,2013-06-13,108.95,111.44,108.58,111.2,2604119.0,MMM
209,2013-06-14,111.3,112.07,110.75,111.03,2016784.0,MMM
210,2013-06-17,111.85,112.87,111.64,111.91,2617737.0,MMM
211,2013-06-18,112.07,113.23,111.9,112.97,1695374.0,MMM
212,2013-06-19,112.96,113.25,111.53,111.57,1972177.0,MMM
213,2013-06-20,110.71,110.76,108.52,108.78,2975586.0,MMM
214,2013-06-21,109.5,110.06,108.74,109.59,4674703.0,MMM
215,2013-06-24,108.78,108.78,107.15,107.5,3602590.0,MMM
216,2013-06-25,108.2,108.75,107.54,108.24,2677161.0,MMM
217,2013-06-26,109.07,109.98,108.73,109.68,2525705.0,MMM
218,2013-06-27,110.54,110.9,109.97,110.24,2232561.0,MMM
219,2013-06-28,109.86,110.47,109.14,109.35,3429861.0,MMM
220,2013-07-01,108.37,110.36,108.36,109.31,2668810.0,MMM
221,2013-07-02,109.05,109.75,108.33,108.73,3008715.0,MMM
222,2013-07-03,108.28,109.9,108.21,109.45,1364138.0,MMM
223,2013-07-05,110.37,111.56,109.87,111.54,2064442.0,MMM
224,2013-07-08,112.0,112.78,111.9,112.13,2572605.0,MMM
225,2013-07-09,113.09,113.52,112.8,113.35,2196198.0,MMM
226,2013-07-10,113.38,113.88,112.91,113.43,2306274.0,MMM
227,2013-07-11,114.36,114.75,114.17,114.53,2387481.0,MMM
228,2013-07-12,114.57,115.24,114.27,115.14,2291971.0,MMM
229,2013-07-15,115.14,115.49,114.75,114.85,2064596.0,MMM
230,2013-07-16,114.99,115.44,114.06,114.34,2458369.0,MMM
231,2013-07-17,114.97,115.27,114.31,114.64,2096714.0,MMM
232,2013-07-18,114.61,115.75,114.57,115.48,2945741.0,MMM
233,2013-07-19,115.34,116.47,115.34,116.19,3093840.0,MMM
234,2013-07-22,116.0,116.82,115.66,116.28,2823478.0,MMM
235,2013-07-23,116.44,117.3,116.01,116.75,2254488.0,MMM
236,2013-07-24,117.07,117.09,116.06,116.33,1809468.0,MMM
237,2013-07-25,115.3,116.9,114.84,116.55,3346643.0,MMM
238,2013-07-26,116.17,116.93,115.34,116.91,2332171.0,MMM
239,2013-07-29,116.41,116.81,116.06,116.61,1460394.0,MMM
240,2013-07-30,116.9,117.12,116.33,116.84,2285234.0,MMM
241,2013-07-31,117.13,118.6,117.01,117.43,2693963.0,MMM
242,2013-08-01,118.38,119.26,118.27,118.41,2996921.0,MMM
243,2013-08-02,117.98,118.35,117.47,118.26,1902568.0,MMM
244,2013-08-05,118.17,118.25,117.81,117.92,1351794.0,MMM
245,2013-08-06,117.82,117.95,117.14,117.5,1841126.0,MMM
246,2013-08-07,117.3,117.95,117.04,117.83,1934049.0,MMM
247,2013-08-08,118.27,119.0,117.64,118.68,2380613.0,MMM
248,2013-08-09,118.73,119.2,117.7,118.31,2460101.0,MMM
249,2013-08-12,118.0,118.76,117.72,118.38,1647357.0,MMM
250,2013-08-13,118.52,119.18,117.19,118.67,2023882.0,MMM
251,2013-08-14,118.9,118.91,117.57,117.62,2021385.0,MMM
252,2013-08-15,116.92,116.92,115.64,115.85,1994897.0,MMM
253,2013-08-16,115.68,116.21,115.64,115.9,2332915.0,MMM
254,2013-08-19,115.83,115.96,115.47,115.61,1830929.0,MMM
255,2013-08-20,115.52,115.89,115.19,115.42,2153925.0,MMM
256,2013-08-21,114.79,114.84,113.34,113.42,2293686.0,MMM
257,2013-08-22,113.61,114.89,113.34,114.67,2002010.0,MMM
258,2013-08-23,114.76,115.0,113.59,114.4,1953688.0,MMM
259,2013-08-26,114.38,115.17,114.04,114.33,1816978.0,MMM
260,2013-08-27,113.41,113.82,112.67,112.73,1916148.0,MMM
261,2013-08-28,112.51,113.42,112.36,113.0,1545807.0,MMM
262,2013-08-29,112.87,113.83,112.58,113.32,1457228.0,MMM
263,2013-08-30,113.61,113.74,112.85,113.58,2205589.0,MMM
264,2013-09-03,114.57,114.92,112.85,113.22,2168174.0,MMM
265,2013-09-04,113.08,114.86,113.08,114.55,2313043.0,MMM
266,2013-09-05,114.35,115.12,114.03,114.87,1954308.0,MMM
267,2013-09-06,115.09,115.82,113.89,115.04,1965563.0,MMM
268,2013-09-09,115.63,117.14,115.51,116.74,1976769.0,MMM
269,2013-09-10,117.31,117.87,117.07,117.59,2572759.0,MMM
270,2013-09-11,117.63,118.71,117.59,118.71,1888270.0,MMM
271,2013-09-12,118.8,118.91,118.0,118.2,2399833.0,MMM
272,2013-09-13,118.49,118.85,118.32,118.6,1973296.0,MMM
273,2013-09-16,119.79,120.0,119.06,119.23,2758726.0,MMM
274,2013-09-17,119.07,120.19,118.65,119.93,2436138.0,MMM
275,2013-09-18,120.25,121.51,119.87,121.29,3307746.0,MMM
276,2013-09-19,121.15,122.27,121.15,121.57,2912330.0,MMM
277,2013-09-20,121.5,121.93,120.01,120.01,7008259.0,MMM
278,2013-09-23,120.43,121.47,120.37,121.11,3468547.0,MMM
279,2013-09-24,121.24,121.87,120.69,120.8,3585129.0,MMM
280,2013-09-25,120.89,121.21,120.17,120.2,2173719.0,MMM
281,2013-09-26,120.6,121.0,119.92,120.66,2240949.0,MMM
282,2013-09-27,119.97,120.3,119.26,120.22,2028123.0,MMM
283,2013-09-30,119.39,119.96,118.67,119.41,2104698.0,MMM
284,2013-10-01,119.69,119.82,118.8,119.62,1856327.0,MMM
285,2013-10-02,119.13,119.59,118.44,119.2,2056649.0,MMM
286,2013-10-03,118.71,119.11,117.89,118.55,2525828.0,MMM
287,2013-10-04,118.37,119.71,118.13,119.4,1983719.0,MMM
288,2013-10-07,118.56,119.26,118.28,118.69,1931239.0,MMM
289,2013-10-08,118.72,119.22,117.1,117.16,2869006.0,MMM
290,2013-10-09,117.27,117.96,116.65,117.57,2499269.0,MMM
291,2013-10-10,118.6,119.34,118.32,119.34,2688938.0,MMM
292,2013-10-11,119.16,120.77,118.39,120.72,2492704.0,MMM
293,2013-10-14,120.26,121.7,120.0,121.4,1866804.0,MMM
294,2013-10-15,121.28,121.38,119.79,119.82,2720720.0,MMM
295,2013-10-16,120.86,120.94,120.14,120.94,2646400.0,MMM
296,2013-10-17,120.74,122.87,120.71,122.62,2791719.0,MMM
297,2013-10-18,122.87,123.45,122.4,122.84,2590546.0,MMM
298,2013-10-21,122.79,123.31,122.68,123.25,1762181.0,MMM
299,2013-10-22,123.36,124.32,123.28,123.8,2054178.0,MMM
300,2013-10-23,123.43,123.73,122.5,123.2,2337493.0,MMM
301,2013-10-24,122.96,124.96,122.7,123.49,3851061.0,MMM
302,2013-10-25,123.05,124.46,122.87,124.42,2054269.0,MMM
303,2013-10-28,124.13,125.32,123.8,124.92,2360803.0,MMM
304,2013-10-29,125.08,125.48,124.62,125.28,1986724.0,MMM
305,2013-10-30,125.57,125.98,124.76,124.79,2112339.0,MMM
306,2013-10-31,124.97,126.38,124.95,125.85,2331692.0,MMM
307,2013-11-01,126.76,126.93,125.12,125.9,1676596.0,MMM
308,2013-11-04,125.98,126.49,125.56,126.32,1741465.0,MMM
309,2013-11-05,125.75,126.46,124.86,126.12,1764260.0,MMM
310,2013-11-06,126.46,127.32,126.23,127.13,1911624.0,MMM
311,2013-11-07,127.15,127.88,126.23,126.41,3188896.0,MMM
312,2013-11-08,126.03,128.02,126.03,127.99,2234273.0,MMM
313,2013-11-11,127.54,128.17,127.25,127.95,1751487.0,MMM
314,2013-11-12,128.15,128.59,127.55,128.36,2428596.0,MMM
315,2013-11-13,127.86,128.66,127.43,128.59,2426280.0,MMM
316,2013-11-14,128.97,130.12,128.8,129.79,2569809.0,MMM
317,2013-11-15,129.15,130.0,128.98,129.85,2360393.0,MMM
318,2013-11-18,129.91,130.5,129.78,130.13,2148174.0,MMM
319,2013-11-19,130.02,130.78,129.92,130.05,2532503.0,MMM
320,2013-11-20,129.5,130.3,128.55,129.18,2691794.0,MMM
321,2013-11-21,129.69,130.41,129.59,130.35,1576647.0,MMM
322,2013-11-22,130.36,132.55,129.82,131.02,1644799.0,MMM
323,2013-11-25,131.8,131.87,130.94,131.23,2496334.0,MMM
324,2013-11-26,131.45,132.64,131.33,132.15,4229577.0,MMM
325,2013-11-27,132.63,133.65,131.94,133.5,2433546.0,MMM
326,2013-11-29,133.51,134.16,133.34,133.51,2029049.0,MMM
327,2013-12-02,131.67,132.0,127.39,127.68,6901333.0,MMM
328,2013-12-03,126.06,127.39,125.15,126.6,7865043.0,MMM
329,2013-12-04,125.95,127.59,125.48,126.46,3455951.0,MMM
330,2013-12-05,126.4,127.65,126.22,126.83,2842740.0,MMM
331,2013-12-06,128.19,128.8,127.85,128.61,2886135.0,MMM
332,2013-12-09,128.5,129.18,128.39,128.57,2064407.0,MMM
333,2013-12-10,128.06,128.53,127.53,127.55,2353154.0,MMM
334,2013-12-11,128.74,129.66,126.71,126.77,3897498.0,MMM
335,2013-12-12,126.63,127.39,125.98,126.58,2486721.0,MMM
336,2013-12-13,127.03,127.35,125.98,126.43,1743444.0,MMM
337,2013-12-16,126.8,128.77,126.47,127.66,2805302.0,MMM
338,2013-12-17,130.42,131.62,129.98,131.39,6212275.0,MMM
339,2013-12-18,131.48,135.81,131.48,135.8,5580201.0,MMM
340,2013-12-19,135.06,136.52,134.73,136.41,4081024.0,MMM
341,2013-12-20,136.78,138.09,136.6,136.72,5856853.0,MMM
342,2013-12-23,137.1,137.43,136.32,136.8,3443556.0,MMM
343,2013-12-24,137.23,137.34,136.35,136.99,1311676.0,MMM
344,2013-12-26,137.3,138.68,137.03,138.29,2158185.0,MMM
345,2013-12-27,138.78,139.4,138.55,139.35,1895102.0,MMM
346,2013-12-30,139.08,139.65,138.79,139.42,1714254.0,MMM
347,2013-12-31,140.0,140.43,139.48,140.25,1846529.0,MMM
348,2014-01-02,138.05,139.0,137.61,138.13,3053521.0,MMM
349,2014-01-03,138.37,138.88,138.03,138.45,2133336.0,MMM
350,2014-01-06,138.75,139.29,137.48,137.63,2712055.0,MMM
351,2014-01-07,137.45,138.2,137.13,137.65,2525529.0,MMM
352,2014-01-08,137.48,137.75,136.34,136.63,3122674.0,MMM
353,2014-01-09,137.02,137.43,136.2,136.45,2539952.0,MMM
354,2014-01-10,136.95,137.19,135.68,136.18,3254329.0,MMM
355,2014-01-13,135.81,137.06,134.57,134.68,2633428.0,MMM
356,2014-01-14,135.11,137.41,134.74,137.41,2480170.0,MMM
357,2014-01-15,137.77,138.82,137.56,138.44,3043498.0,MMM
358,2014-01-16,137.74,138.5,137.63,138.16,1792677.0,MMM
359,2014-01-17,137.98,138.75,136.98,137.31,2335555.0,MMM
360,2014-01-21,138.45,138.95,136.3,136.99,2705751.0,MMM
361,2014-01-22,137.35,137.49,136.33,136.48,2118966.0,MMM
362,2014-01-23,135.64,135.66,133.95,134.71,2720254.0,MMM
363,2014-01-24,133.73,133.73,130.22,130.22,3784000.0,MMM
364,2014-01-27,130.02,130.59,128.66,128.96,3313315.0,MMM
365,2014-01-28,129.43,130.01,129.1,129.81,2734536.0,MMM
366,2014-01-29,130.1,131.27,129.0,130.25,3585136.0,MMM
367,2014-01-30,129.96,129.96,126.53,128.05,4103794.0,MMM
368,2014-01-31,126.6,129.2,126.42,128.19,3715366.0,MMM
369,2014-02-03,128.22,128.59,123.61,123.9,4245704.0,MMM
370,2014-02-04,126.09,127.64,124.12,126.72,7423602.0,MMM
371,2014-02-05,128.01,128.76,125.92,127.36,4960130.0,MMM
372,2014-02-06,127.6,129.2,127.1,128.9,3828431.0,MMM
373,2014-02-07,129.57,130.39,128.81,130.33,3271820.0,MMM
374,2014-02-10,129.65,130.41,129.02,129.7,3317360.0,MMM
375,2014-02-11,129.7,131.49,129.65,130.98,2604237.0,MMM
376,2014-02-12,130.34,131.0,130.01,130.44,2100646.0,MMM
377,2014-02-13,129.29,130.38,128.66,130.14,2850607.0,MMM
378,2014-02-14,129.77,132.19,129.5,132.12,3031589.0,MMM
379,2014-02-18,132.31,132.75,131.64,131.8,2876570.0,MMM
380,2014-02-19,131.33,132.71,130.46,130.56,2719359.0,MMM
381,2014-02-20,130.65,132.03,130.05,131.56,2155829.0,MMM
382,2014-02-21,131.56,132.33,131.3,131.57,2574269.0,MMM
383,2014-02-24,131.89,133.46,131.44,132.2,2454286.0,MMM
384,2014-02-25,132.27,133.43,131.86,132.93,2865583.0,MMM
385,2014-02-26,133.13,133.46,132.28,132.86,2771103.0,MMM
386,2014-02-27,132.63,134.58,132.0,134.34,3123972.0,MMM
387,2014-02-28,134.19,135.2,133.92,134.73,3179708.0,MMM
388,2014-03-03,133.07,133.81,131.67,132.21,2814779.0,MMM
389,2014-03-04,131.92,133.08,131.58,132.68,6975609.0,MMM
390,2014-03-05,132.66,134.03,132.19,133.85,3551443.0,MMM
391,2014-03-06,134.37,134.74,134.02,134.08,2236816.0,MMM
392,2014-03-07,134.88,135.0,133.71,134.11,2381391.0,MMM
393,2014-03-10,133.98,134.08,133.1,133.56,1966251.0,MMM
394,2014-03-11,133.73,133.84,132.23,132.51,1928934.0,MMM
395,2014-03-12,132.07,132.76,131.59,132.57,2636985.0,MMM
396,2014-03-13,133.19,133.67,130.64,130.81,2520817.0,MMM
397,2014-03-14,130.08,131.11,129.7,129.83,2975110.0,MMM
398,2014-03-17,130.66,132.69,130.66,132.27,2529436.0,MMM
399,2014-03-18,132.49,133.23,132.25,132.74,2032836.0,MMM
400,2014-03-19,132.75,132.85,130.58,131.23,2141027.0,MMM
401,2014-03-20,131.15,132.85,130.86,132.43,2577475.0,MMM
402,2014-03-21,133.58,134.24,132.9,133.12,5920375.0,MMM
403,2014-03-24,133.32,133.7,131.88,132.42,2799616.0,MMM
404,2014-03-25,133.66,134.53,132.9,134.06,2898123.0,MMM
405,2014-03-26,134.66,134.89,133.09,133.09,2318889.0,MMM
406,2014-03-27,132.82,133.49,132.18,132.84,2409787.0,MMM
407,2014-03-28,133.58,134.97,133.18,134.2,1906496.0,MMM
408,2014-03-31,134.61,135.87,134.58,135.66,2711953.0,MMM
409,2014-04-01,135.88,136.65,135.67,136.53,2371045.0,MMM
410,2014-04-02,135.99,136.25,135.33,136.0,3281384.0,MMM
411,2014-04-03,136.22,137.19,135.7,136.14,2677221.0,MMM
412,2014-04-04,136.9,137.77,135.77,135.86,2735319.0,MMM
413,2014-04-07,135.81,136.25,134.39,134.4,2807517.0,MMM
414,2014-04-08,134.44,135.15,133.43,134.84,2893573.0,MMM
415,2014-04-09,135.0,135.87,134.5,135.84,2671878.0,MMM
416,2014-04-10,135.73,136.43,133.9,133.97,2857305.0,MMM
417,2014-04-11,133.37,133.84,132.39,132.39,2368364.0,MMM
418,2014-04-14,133.45,133.52,132.02,133.15,2058107.0,MMM
419,2014-04-15,133.27,134.35,132.02,134.09,2119044.0,MMM
420,2014-04-16,135.17,136.78,134.81,136.77,2135337.0,MMM
421,2014-04-17,137.3,138.25,137.25,137.73,2645619.0,MMM
422,2014-04-21,137.25,138.71,137.18,138.62,1781138.0,MMM
423,2014-04-22,138.5,139.52,138.13,138.89,2252491.0,MMM
424,2014-04-23,138.81,138.89,137.89,137.99,2847591.0,MMM
425,2014-04-24,136.38,136.99,135.0,136.65,2847809.0,MMM
426,2014-04-25,136.5,136.96,135.69,136.56,2093074.0,MMM
427,2014-04-28,137.43,138.35,135.97,137.23,2244309.0,MMM
428,2014-04-29,137.87,137.9,136.56,137.55,1820903.0,MMM
429,2014-04-30,137.63,139.2,137.33,139.09,2906766.0,MMM
430,2014-05-01,139.5,141.49,139.12,140.81,3997985.0,MMM
431,2014-05-02,141.63,141.83,139.87,140.12,5758462.0,MMM
432,2014-05-05,139.14,141.05,138.65,140.61,2711091.0,MMM
433,2014-05-06,140.28,140.43,139.17,139.29,2299671.0,MMM
434,2014-05-07,139.98,141.25,139.18,141.14,2238499.0,MMM
435,2014-05-08,140.88,142.12,140.51,140.83,1939407.0,MMM
436,2014-05-09,140.56,141.37,140.25,141.34,2092997.0,MMM
437,2014-05-12,141.78,142.94,141.71,142.82,2972085.0,MMM
438,2014-05-13,143.0,143.37,142.32,142.43,1695439.0,MMM
439,2014-05-14,142.48,142.77,141.41,141.6,2113403.0,MMM
440,2014-05-15,141.56,141.74,140.02,140.98,2388376.0,MMM
441,2014-05-16,140.93,141.2,139.91,141.13,1901726.0,MMM
442,2014-05-19,140.07,142.0,139.98,141.67,1529159.0,MMM
443,2014-05-20,141.6,141.9,139.89,140.23,1845131.0,MMM
444,2014-05-21,139.77,140.79,139.77,140.66,1641048.0,MMM
445,2014-05-22,140.71,140.96,140.26,140.31,1550242.0,MMM
446,2014-05-23,140.23,141.18,140.05,141.14,1209384.0,MMM
447,2014-05-27,141.5,141.6,141.13,141.44,1512336.0,MMM
448,2014-05-28,141.81,141.9,141.06,141.43,1566124.0,MMM
449,2014-05-29,141.5,142.43,141.19,142.39,1624138.0,MMM
450,2014-05-30,142.11,142.67,141.78,142.55,3908258.0,MMM
451,2014-06-02,142.27,142.91,141.69,142.32,1682363.0,MMM
452,2014-06-03,142.08,143.13,141.61,142.89,2061733.0,MMM
453,2014-06-04,142.91,143.0,142.26,142.26,1335673.0,MMM
454,2014-06-05,142.76,143.74,141.9,143.71,1542282.0,MMM
455,2014-06-06,143.99,144.64,143.53,144.64,1769660.0,MMM
456,2014-06-09,144.64,145.53,144.61,145.32,1800929.0,MMM
457,2014-06-10,144.97,145.21,144.46,144.97,1699958.0,MMM
458,2014-06-11,144.66,144.97,144.19,144.41,1489897.0,MMM
459,2014-06-12,144.95,144.95,142.78,143.07,1839500.0,MMM
460,2014-06-13,143.19,143.75,142.83,143.36,1376210.0,MMM
461,2014-06-16,142.93,143.53,142.6,143.32,1274286.0,MMM
462,2014-06-17,143.01,143.99,142.64,143.69,1209437.0,MMM
463,2014-06-18,143.93,144.39,142.77,144.33,1340743.0,MMM
464,2014-06-19,144.53,144.72,143.99,144.49,1560479.0,MMM
465,2014-06-20,144.54,145.3,144.2,145.16,4204666.0,MMM
466,2014-06-23,145.1,145.3,144.01,144.09,1390232.0,MMM
467,2014-06-24,143.71,144.62,143.05,143.09,1404566.0,MMM
468,2014-06-25,143.0,144.38,142.88,143.65,1321768.0,MMM
469,2014-06-26,143.75,143.99,142.56,143.73,1490908.0,MMM
470,2014-06-27,143.17,144.07,143.06,143.69,1981763.0,MMM
471,2014-06-30,143.92,143.93,143.06,143.24,1878415.0,MMM
472,2014-07-01,143.41,144.82,143.38,144.56,1767594.0,MMM
473,2014-07-02,144.23,145.3,143.56,145.23,1621309.0,MMM
474,2014-07-03,145.25,145.73,145.0,145.41,1142241.0,MMM
475,2014-07-07,145.48,145.58,144.5,144.91,1257923.0,MMM
476,2014-07-08,145.22,145.4,144.48,144.56,1596826.0,MMM
477,2014-07-09,144.78,145.04,144.03,144.68,1521771.0,MMM
478,2014-07-10,143.5,144.2,143.24,143.89,2070061.0,MMM
479,2014-07-11,144.14,144.49,143.54,144.31,1907924.0,MMM
480,2014-07-14,144.99,145.71,144.75,145.0,2114592.0,MMM
481,2014-07-15,145.0,145.48,144.36,145.06,1955732.0,MMM
482,2014-07-16,145.28,146.25,145.03,146.17,1971812.0,MMM
483,2014-07-17,145.33,145.67,143.45,143.54,2778988.0,MMM
